index,lat1,lat2,lon1,lon2,score
537,34.712,34.72,135.696,135.704,149.71661284215514
538,34.712,34.72,135.704,135.712,151.36061867775027
539,34.712,34.72,135.712,135.72,149.97624215362652
540,34.712,34.72,135.72,135.728,150.23280083181442
541,34.712,34.72,135.728,135.736,150.0592365371827
542,34.712,34.72,135.736,135.744,150.72081138450193
543,34.712,34.72,135.744,135.752,152.06879384730183
544,34.712,34.72,135.752,135.76,153.03127739826851
545,34.712,34.72,135.76,135.768,155.09528944402217
546,34.712,34.72,135.768,135.776,158.30450216798204
547,34.712,34.72,135.776,135.784,164.93492402242077
548,34.712,34.72,135.784,135.792,172.52225573615698
549,34.712,34.72,135.792,135.8,190.83245919804583
550,34.704,34.712,135.4,135.408,160.42657207125586
551,34.704,34.712,135.408,135.416,158.9699284824544
552,34.704,34.712,135.416,135.424,159.43119159682067
553,34.704,34.712,135.424,135.432,158.84807453053742
554,34.704,34.712,135.432,135.44,158.33029122783523
555,34.704,34.712,135.44,135.448,124.2291744595876
556,34.704,34.712,135.448,135.456,123.03818012559864
557,34.704,34.712,135.456,135.464,31.070723463196316
558,34.704,34.712,135.464,135.472,159.13679492036573
559,34.704,34.712,135.472,135.48,158.918908549776
560,34.704,34.712,135.48,135.488,155.27933923155274
561,34.704,34.712,135.488,135.496,27.746672278119263
562,34.704,34.712,135.496,135.504,28.49064797549923
563,34.704,34.712,135.504,135.512,28.969575244684606
564,34.704,34.712,135.512,135.52,29.463588923886988
565,34.704,34.712,135.52,135.528,121.61519887634807
566,34.704,34.712,135.528,135.536,58.970457434564125
567,34.704,34.712,135.536,135.544,94.37629387866829
568,34.704,34.712,135.544,135.552,130.59285828236779
569,34.704,34.712,135.552,135.56,101.01089217258397
570,34.704,34.712,135.56,135.568,102.65755971823401
571,34.704,34.712,135.568,135.576,137.17557454614186
572,34.704,34.712,135.576,135.584,172.15424151181188
573,34.704,34.712,135.584,135.592,107.48098655987087
574,34.704,34.712,135.592,135.6,174.9319115995151
575,34.704,34.712,135.6,135.608,53.801901278801935
576,34.704,34.712,135.608,135.616,145.00836633902765
577,34.704,34.712,135.616,135.624,55.89030626648491
578,34.704,34.712,135.624,135.632,56.526430030643496
579,34.704,34.712,135.632,135.64,115.60268253572562
580,34.704,34.712,135.64,135.648,150.9704339696802
581,34.704,34.712,135.648,135.656,187.33559220740614
582,34.704,34.712,135.656,135.664,186.27829266995036
583,34.704,34.712,135.664,135.672,186.27120855974363
584,34.704,34.712,135.672,135.68,186.5257444795535
585,34.704,34.712,135.68,135.688,185.69234053184164
586,34.704,34.712,135.688,135.696,184.46437438688434
587,34.704,34.712,135.696,135.704,154.72375661795053
588,34.704,34.712,135.704,135.712,155.95134142296737
589,34.704,34.712,135.712,135.72,155.56593654669172
590,34.704,34.712,135.72,135.728,155.2277294683161
591,34.704,34.712,135.728,135.736,154.99333917915055
592,34.704,34.712,135.736,135.744,156.01440764930607
593,34.704,34.712,135.744,135.752,156.4713251908444
594,34.704,34.712,135.752,135.76,158.49382421474792
595,34.704,34.712,135.76,135.768,162.6903091828621
596,34.704,34.712,135.768,135.776,167.426693179218
597,34.704,34.712,135.776,135.784,176.66379334117772
598,34.704,34.712,135.784,135.792,188.7135326872654
599,34.704,34.712,135.792,135.8,203.77665901584118
600,34.696,34.704,135.4,135.408,136.97747691519803
601,34.696,34.704,135.408,135.416,136.58890364861554
602,34.696,34.704,135.416,135.424,135.34518521696486
603,34.696,34.704,135.424,135.432,107.78375813122699
604,34.696,34.704,135.432,135.44,134.34229614122978
605,34.696,34.704,135.44,135.448,50.85271530880192
606,34.696,34.704,135.448,135.456,134.89629385857512
607,34.696,34.704,135.456,135.464,135.265540166633
608,34.696,34.704,135.464,135.472,133.09317328844895
609,34.696,34.704,135.472,135.48,26.793661971831
610,34.696,34.704,135.48,135.488,28.17012638661575
611,34.696,34.704,135.488,135.496,28.414829785322922
612,34.696,34.704,135.496,135.504,27.996356940007104
613,34.696,34.704,135.504,135.512,28.35068733035635
614,34.696,34.704,135.512,135.52,29.80847611630321
615,34.696,34.704,135.52,135.528,33.555743734496616
616,34.696,34.704,135.528,135.536,36.53385760189413
617,34.696,34.704,135.536,135.544,40.15160521695509
618,34.696,34.704,135.544,135.552,136.12956666322725
619,34.696,34.704,135.552,135.56,88.05962274193594
620,34.696,34.704,135.56,135.568,114.16870558730459
621,34.696,34.704,135.568,135.576,49.56669464428458
622,34.696,34.704,135.576,135.584,119.58906258072635
623,34.696,34.704,135.584,135.592,94.9052397264857
624,34.696,34.704,135.592,135.6,119.63149911139568
625,34.696,34.704,135.6,135.608,52.15869348659004
626,34.696,34.704,135.608,135.616,121.78445611332235
627,34.696,34.704,135.616,135.624,122.52887487657115
628,34.696,34.704,135.624,135.632,123.77419224695446
629,34.696,34.704,135.632,135.64,125.915230098672
630,34.696,34.704,135.64,135.648,154.64387976749958
631,34.696,34.704,135.648,135.656,130.91658600507833
632,34.696,34.704,135.656,135.664,155.60245377584562
633,34.696,34.704,135.664,135.672,154.3290041437893
634,34.696,34.704,135.672,135.68,153.07711599291088
635,34.696,34.704,135.68,135.688,151.60822403309848
636,34.696,34.704,135.688,135.696,149.66196609470637
637,34.696,34.704,135.696,135.704,148.99104107138623
638,34.696,34.704,135.704,135.712,149.584275910023
639,34.696,34.704,135.712,135.72,149.33600548050254
640,34.696,34.704,135.72,135.728,146.69439477889185
641,34.696,34.704,135.728,135.736,145.94337042120083
642,34.696,34.704,135.736,135.744,147.7799841182312
643,34.696,34.704,135.744,135.752,149.55597350047057
644,34.696,34.704,135.752,135.76,153.77751289700996
645,34.696,34.704,135.76,135.768,154.8770524365495
646,34.696,34.704,135.768,135.776,157.29250288699996
647,34.696,34.704,135.776,135.784,162.30213752163462
648,34.696,34.704,135.784,135.792,174.81217255666962
649,34.696,34.704,135.792,135.8,191.1318422263393
650,34.688,34.696,135.4,135.408,146.18264019973032
651,34.688,34.696,135.408,135.416,144.9381471584401
652,34.688,34.696,135.416,135.424,144.49821347327585
653,34.688,34.696,135.424,135.432,144.17846835577805
654,34.688,34.696,135.432,135.44,143.6336331615048
655,34.688,34.696,135.44,135.448,141.77038564833703
656,34.688,34.696,135.448,135.456,110.96053718360024
657,34.688,34.696,135.456,135.464,134.78935875400916
658,34.688,34.696,135.464,135.472,78.5131017766258
659,34.688,34.696,135.472,135.48,30.658863920099876
660,34.688,34.696,135.48,135.488,30.900920474121307
661,34.688,34.696,135.488,135.496,134.71855803288017
662,34.688,34.696,135.496,135.504,30.049619886468292
663,34.688,34.696,135.504,135.512,30.442910095811754
664,34.688,34.696,135.512,135.52,33.28116484038071
665,34.688,34.696,135.52,135.528,80.13883692763413
666,34.688,34.696,135.528,135.536,39.24552123459361
667,34.688,34.696,135.536,135.544,110.2721376680845
668,34.688,34.696,135.544,135.552,86.29607961930124
669,34.688,34.696,135.552,135.56,111.14443075777545
670,34.688,34.696,135.56,135.568,112.76886034132852
671,34.688,34.696,135.568,135.576,114.00832189312553
672,34.688,34.696,135.576,135.584,47.04838078907389
673,34.688,34.696,135.584,135.592,140.64288633139398
674,34.688,34.696,135.592,135.6,142.842906703719
675,34.688,34.696,135.6,135.608,94.77669211787033
676,34.688,34.696,135.608,135.616,95.5055026945153
677,34.688,34.696,135.616,135.624,121.36905934182188
678,34.688,34.696,135.624,135.632,123.09210277627761
679,34.688,34.696,135.632,135.64,101.68018777625956
680,34.688,34.696,135.64,135.648,128.54784574161147
681,34.688,34.696,135.648,135.656,154.8729565514538
682,34.688,34.696,135.656,135.664,155.19682951391158
683,34.688,34.696,135.664,135.672,153.42930021363836
684,34.688,34.696,135.672,135.68,151.63747640461096
685,34.688,34.696,135.68,135.688,149.6009853357533
686,34.688,34.696,135.688,135.696,147.14727491761494
687,34.688,34.696,135.696,135.704,146.09380621537247
688,34.688,34.696,135.704,135.712,146.94947812066056
689,34.688,34.696,135.712,135.72,148.3002485795771
690,34.688,34.696,135.72,135.728,147.53475497054418
691,34.688,34.696,135.728,135.736,147.8795275521145
692,34.688,34.696,135.736,135.744,150.47100421135804
693,34.688,34.696,135.744,135.752,152.01878277844838
694,34.688,34.696,135.752,135.76,154.17905601315982
695,34.688,34.696,135.76,135.768,153.39495084057154
696,34.688,34.696,135.768,135.776,157.29194066747706
697,34.688,34.696,135.776,135.784,160.88452974531896
698,34.688,34.696,135.784,135.792,177.24139784937807
699,34.688,34.696,135.792,135.8,201.06913851138842
700,34.68,34.688,135.4,135.408,153.42791746269359
701,34.68,34.688,135.408,135.416,148.78955579103072
702,34.68,34.688,135.416,135.424,145.04628280634068
703,34.68,34.688,135.424,135.432,141.13765319616326
704,34.68,34.688,135.432,135.44,110.20278692677958
705,34.68,34.688,135.44,135.448,135.69190364809498
706,34.68,34.688,135.448,135.456,78.08994885848097
707,34.68,34.688,135.456,135.464,104.95742289572792
708,34.68,34.688,135.464,135.472,27.33555728696794
709,34.68,34.688,135.472,135.48,104.16401374198765
710,34.68,34.688,135.48,135.488,26.67147672552167
711,34.68,34.688,135.488,135.496,26.51510029835586
712,34.68,34.688,135.496,135.504,27.42439482093924
713,34.68,34.688,135.504,135.512,29.806340899031696
714,34.68,34.688,135.512,135.52,33.71935089687821
715,34.68,34.688,135.52,135.528,130.07861351243378
716,34.68,34.688,135.528,135.536,38.85220803084616
717,34.68,34.688,135.536,135.544,132.39600527125202
718,34.68,34.688,135.544,135.552,84.36882197711101
719,34.68,34.688,135.552,135.56,85.70614821685031
720,34.68,34.688,135.56,135.568,87.41556572568025
721,34.68,34.688,135.568,135.576,112.99505015184472
722,34.68,34.688,135.576,135.584,138.4993305163697
723,34.68,34.688,135.584,135.592,114.9329690410117
724,34.68,34.688,135.592,135.6,142.3971589358851
725,34.68,34.688,135.6,135.608,145.0227530237416
726,34.68,34.688,135.608,135.616,121.86361348869316
727,34.68,34.688,135.616,135.624,122.83559631772452
728,34.68,34.688,135.624,135.632,150.71547361408813
729,34.68,34.688,135.632,135.64,127.80538072387618
730,34.68,34.688,135.64,135.648,129.46432438266106
731,34.68,34.688,135.648,135.656,61.51107601263544
732,34.68,34.688,135.656,135.664,156.5355374212888
733,34.68,34.688,135.664,135.672,155.45006930001307
734,34.68,34.688,135.672,135.68,153.81416013574588
735,34.68,34.688,135.68,135.688,152.26814169688438
736,34.68,34.688,135.688,135.696,150.52071029730337
737,34.68,34.688,135.696,135.704,147.9718534274292
738,34.68,34.688,135.704,135.712,148.29813436117075
739,34.68,34.688,135.712,135.72,148.8343084310527
740,34.68,34.688,135.72,135.728,148.9695105126031
741,34.68,34.688,135.728,135.736,148.40456382434178
742,34.68,34.688,135.736,135.744,148.8795981986037
743,34.68,34.688,135.744,135.752,149.3242684406756
744,34.68,34.688,135.752,135.76,150.81034460512257
745,34.68,34.688,135.76,135.768,149.01115187306465
746,34.68,34.688,135.768,135.776,147.65388266565503
747,34.68,34.688,135.776,135.784,152.005974223505
748,34.68,34.688,135.784,135.792,156.73130067355055
749,34.68,34.688,135.792,135.8,180.03656942544853
750,34.672,34.68,135.4,135.408,136.3808314572304
751,34.672,34.68,135.408,135.416,131.8052309677347
752,34.672,34.68,135.416,135.424,129.1051814122354
753,34.672,34.68,135.424,135.432,128.62213797690458
754,34.672,34.68,135.432,135.44,127.36048073676018
755,34.672,34.68,135.44,135.448,127.77972575112057
756,34.672,34.68,135.448,135.456,101.13339523152003
757,34.672,34.68,135.456,135.464,24.02288820069097
758,34.672,34.68,135.464,135.472,100.04502913905745
759,34.672,34.68,135.472,135.48,23.532575884621835
760,34.672,34.68,135.48,135.488,23.537885528994792
761,34.672,34.68,135.488,135.496,24.16654597036097
762,34.672,34.68,135.496,135.504,27.494662921348322
763,34.672,34.68,135.504,135.512,31.406059808052447
764,34.672,34.68,135.512,135.52,34.81343678235861
765,34.672,34.68,135.52,135.528,38.4509628768637
766,34.672,34.68,135.528,135.536,41.462440213490254
767,34.672,34.68,135.536,135.544,111.08423160100338
768,34.672,34.68,135.544,135.552,112.56544722325312
769,34.672,34.68,135.552,135.56,115.7394810487762
770,34.672,34.68,135.56,135.568,117.70594278275469
771,34.672,34.68,135.568,135.576,120.0452357954776
772,34.672,34.68,135.576,135.584,146.0087145597017
773,34.672,34.68,135.584,135.592,54.89782469780074
774,34.672,34.68,135.592,135.6,148.18519473397552
775,34.672,34.68,135.6,135.608,151.07886168055495
776,34.672,34.68,135.608,135.616,58.45796560527714
777,34.672,34.68,135.616,135.624,155.86332791899605
778,34.672,34.68,135.624,135.632,63.33047312555678
779,34.672,34.68,135.632,135.64,134.09555125282702
780,34.672,34.68,135.64,135.648,67.20091011995655
781,34.672,34.68,135.648,135.656,162.9337266742096
782,34.672,34.68,135.656,135.664,163.56157596627062
783,34.672,34.68,135.664,135.672,162.37335731410047
784,34.672,34.68,135.672,135.68,161.15013228805338
785,34.672,34.68,135.68,135.688,160.31373394012408
786,34.672,34.68,135.688,135.696,158.68186211839657
787,34.672,34.68,135.696,135.704,155.93748496760855
788,34.672,34.68,135.704,135.712,155.80268315153415
789,34.672,34.68,135.712,135.72,156.2749814840853
790,34.672,34.68,135.72,135.728,156.68552174855813
791,34.672,34.68,135.728,135.736,154.20810331889254
792,34.672,34.68,135.736,135.744,154.10685108351106
793,34.672,34.68,135.744,135.752,153.13257393718334
794,34.672,34.68,135.752,135.76,153.70415976860068
795,34.672,34.68,135.76,135.768,156.79686398967567
796,34.672,34.68,135.768,135.776,157.755974223505
797,34.672,34.68,135.776,135.784,163.59371083652252
798,34.672,34.68,135.784,135.792,168.4789851557856
799,34.672,34.68,135.792,135.8,181.444480145157
800,34.664,34.672,135.4,135.408,138.08770038580565
801,34.664,34.672,135.408,135.416,137.0357503359537
802,34.664,34.672,135.416,135.424,134.1114008041489
803,34.664,34.672,135.424,135.432,132.53618996870938
804,34.664,34.672,135.432,135.44,132.51436168138113
805,34.664,34.672,135.44,135.448,132.68315426113645
806,34.664,34.672,135.448,135.456,103.22912787129346
807,34.664,34.672,135.456,135.464,102.6391338388076
808,34.664,34.672,135.464,135.472,26.965725982057307
809,34.664,34.672,135.472,135.48,27.64951219862641
810,34.664,34.672,135.48,135.488,29.13292796607155
811,34.664,34.672,135.488,135.496,32.621149535477144
812,34.664,34.672,135.496,135.504,36.07549528285418
813,34.664,34.672,135.504,135.512,39.43798098530684
814,34.664,34.672,135.512,135.52,42.554227185530266
815,34.664,34.672,135.52,135.528,136.83362447829586
816,34.664,34.672,135.528,135.536,45.3744343358952
817,34.664,34.672,135.536,135.544,46.098831087475176
818,34.664,34.672,135.544,135.552,116.85056643416569
819,34.664,34.672,135.552,135.56,119.11253237200553
820,34.664,34.672,135.56,135.568,53.296990114177035
821,34.664,34.672,135.568,135.576,54.150076579533305
822,34.664,34.672,135.576,135.584,55.179517019729886
823,34.664,34.672,135.584,135.592,56.08336547520439
824,34.664,34.672,135.592,135.6,149.78872722703142
825,34.664,34.672,135.6,135.608,126.91473009601809
826,34.664,34.672,135.608,135.616,129.28122982500895
827,34.664,34.672,135.616,135.624,61.25323174074735
828,34.664,34.672,135.624,135.632,156.7605624589325
829,34.664,34.672,135.632,135.64,157.62248928245234
830,34.664,34.672,135.64,135.648,134.07439723783958
831,34.664,34.672,135.648,135.656,135.39829387913255
832,34.664,34.672,135.656,135.664,159.58321636505838
833,34.664,34.672,135.664,135.672,158.30293370876228
834,34.664,34.672,135.672,135.68,157.02755780117465
835,34.664,34.672,135.68,135.688,155.58427831150834
836,34.664,34.672,135.688,135.696,154.04667240988005
837,34.664,34.672,135.696,135.704,152.45664221251963
838,34.664,34.672,135.704,135.712,152.69116503229134
839,34.664,34.672,135.712,135.72,153.998485887365
840,34.664,34.672,135.72,135.728,156.02540179714606
841,34.664,34.672,135.728,135.736,153.30714337017977
842,34.664,34.672,135.736,135.744,151.13034789492923
843,34.664,34.672,135.744,135.752,148.1415757158481
844,34.664,34.672,135.752,135.76,148.8478357479508
845,34.664,34.672,135.76,135.768,150.66459857819677
846,34.664,34.672,135.768,135.776,152.92865111387852
847,34.664,34.672,135.776,135.784,157.37812727543331
848,34.664,34.672,135.784,135.792,160.92853723595567
849,34.664,34.672,135.792,135.8,173.25939056119103
850,34.656,34.664,135.4,135.408,32.87831423591797
851,34.656,34.664,135.408,135.416,136.75721057537152
852,34.656,34.664,135.416,135.424,134.40711980158073
853,34.656,34.664,135.424,135.432,133.62271450820623
854,34.656,34.664,135.432,135.44,134.40609801972585
855,34.656,34.664,135.44,135.448,77.35260919605682
856,34.656,34.664,135.448,135.456,76.88295016679783
857,34.656,34.664,135.456,135.464,105.6533222841334
858,34.656,34.664,135.464,135.472,106.49546989923785
859,34.656,34.664,135.472,135.48,107.68825807179722
860,34.656,34.664,135.48,135.488,138.92383089832364
861,34.656,34.664,135.488,135.496,113.99011064073912
862,34.656,34.664,135.496,135.504,40.93930400603486
863,34.656,34.664,135.504,135.512,44.363641131199756
864,34.656,34.664,135.512,135.52,47.44226707650718
865,34.656,34.664,135.52,135.528,91.79800376231019
866,34.656,34.664,135.528,135.536,93.23766114653363
867,34.656,34.664,135.536,135.544,120.64367291975235
868,34.656,34.664,135.544,135.552,73.94925198140527
869,34.656,34.664,135.552,135.56,100.99750409322012
870,34.656,34.664,135.56,135.568,103.03566374084942
871,34.656,34.664,135.568,135.576,103.71706117930238
872,34.656,34.664,135.576,135.584,79.8181975279429
873,34.656,34.664,135.584,135.592,61.81450738827269
874,34.656,34.664,135.592,135.6,154.84040968959317
875,34.656,34.664,135.6,135.608,108.44615257314538
876,34.656,34.664,135.608,135.616,159.80481389407805
877,34.656,34.664,135.616,135.624,111.13051188320694
878,34.656,34.664,135.624,135.632,137.62257088741202
879,34.656,34.664,135.632,135.64,69.73367964866839
880,34.656,34.664,135.64,135.648,115.54009305606957
881,34.656,34.664,135.648,135.656,73.19131512655444
882,34.656,34.664,135.656,135.664,167.00913588151553
883,34.656,34.664,135.664,135.672,166.11871142098954
884,34.656,34.664,135.672,135.68,165.31139151283895
885,34.656,34.664,135.68,135.688,164.1291309472466
886,34.656,34.664,135.688,135.696,162.7518127236183
887,34.656,34.664,135.696,135.704,159.96255248856636
888,34.656,34.664,135.704,135.712,159.8206062712831
889,34.656,34.664,135.712,135.72,161.1786338596478
890,34.656,34.664,135.72,135.728,162.19509508594047
891,34.656,34.664,135.728,135.736,160.25496197530174
892,34.656,34.664,135.736,135.744,157.41546974430668
893,34.656,34.664,135.744,135.752,154.84960356713435
894,34.656,34.664,135.752,135.76,151.4579683524654
895,34.656,34.664,135.76,135.768,150.28376043668447
896,34.656,34.664,135.768,135.776,151.56583605162527
897,34.656,34.664,135.776,135.784,153.88642771070005
898,34.656,34.664,135.784,135.792,160.0927112414218
899,34.656,34.664,135.792,135.8,174.4481242386887
900,34.648,34.656,135.4,135.408,143.28261854415754
901,34.648,34.656,135.408,135.416,141.03600796243103
902,34.648,34.656,135.416,135.424,137.67404008538733
903,34.648,34.656,135.424,135.432,135.5053141039491
904,34.648,34.656,135.432,135.44,29.445518207282902
905,34.648,34.656,135.44,135.448,134.13478447863395
906,34.648,34.656,135.448,135.456,30.198653694968556
907,34.648,34.656,135.456,135.464,107.09153501108644
908,34.648,34.656,135.464,135.472,107.77391313709924
909,34.648,34.656,135.472,135.48,110.89849740585834
910,34.648,34.656,135.48,135.488,141.3509695217537
911,34.648,34.656,135.488,135.496,116.3370556312562
912,34.648,34.656,135.496,135.504,42.47706273705154
913,34.648,34.656,135.504,135.512,88.38172935818109
914,34.648,34.656,135.512,135.52,89.49828334707551
915,34.648,34.656,135.52,135.528,90.98691048897412
916,34.648,34.656,135.528,135.536,118.57129822432924
917,34.648,34.656,135.536,135.544,121.1157430910979
918,34.648,34.656,135.544,135.552,122.33624495544045
919,34.648,34.656,135.552,135.56,148.5039778023089
920,34.648,34.656,135.56,135.568,125.49725142262112
921,34.648,34.656,135.568,135.576,101.57015920294039
922,34.648,34.656,135.576,135.584,77.14310970496585
923,34.648,34.656,135.584,135.592,58.94407786302928
924,34.648,34.656,135.592,135.6,129.041995481039
925,34.648,34.656,135.6,135.608,106.33381605926394
926,34.648,34.656,135.608,135.616,132.64441229058895
927,34.648,34.656,135.616,135.624,134.16218205503753
928,34.648,34.656,135.624,135.632,160.53017642488012
929,34.648,34.656,135.632,135.64,111.60455188004805
930,34.648,34.656,135.64,135.648,69.26377432198933
931,34.648,34.656,135.648,135.656,139.5786737868102
932,34.648,34.656,135.656,135.664,164.34183101935508
933,34.648,34.656,135.664,135.672,163.3290350816484
934,34.648,34.656,135.672,135.68,162.0765524538858
935,34.648,34.656,135.68,135.688,161.04334576438794
936,34.648,34.656,135.688,135.696,160.13844489234458
937,34.648,34.656,135.696,135.704,157.74731347281994
938,34.648,34.656,135.704,135.712,157.05044207618914
939,34.648,34.656,135.712,135.72,158.0617016311987
940,34.648,34.656,135.72,135.728,157.80287826237534
941,34.648,34.656,135.728,135.736,154.982534585365
942,34.648,34.656,135.736,135.744,151.69477390802098
943,34.648,34.656,135.744,135.752,151.0921704116675
944,34.648,34.656,135.752,135.76,149.19436725136433
945,34.648,34.656,135.76,135.768,149.06431970381675
946,34.648,34.656,135.768,135.776,148.21598261672966
947,34.648,34.656,135.776,135.784,149.8412266107237
948,34.648,34.656,135.784,135.792,155.43837375787083
949,34.648,34.656,135.792,135.8,171.5862716557687
950,34.64,34.648,135.4,135.408,150.0405858368373
951,34.64,34.648,135.408,135.416,146.27327803487816
952,34.64,34.648,135.416,135.424,143.53606731144032
953,34.64,34.648,135.424,135.432,141.37091426998353
954,34.64,34.648,135.432,135.44,139.59847519901675
955,34.64,34.648,135.44,135.448,138.09028365118513
956,34.64,34.648,135.448,135.456,136.54357929603964
957,34.64,34.648,135.456,135.464,137.60340792745268
958,34.64,34.648,135.464,135.472,111.13189985587397
959,34.64,34.648,135.472,135.48,141.38295984269052
960,34.64,34.648,135.48,135.488,143.78162503113793
961,34.64,34.648,135.488,135.496,117.9866224634543
962,34.64,34.648,135.496,135.504,86.37506914929305
963,34.64,34.648,135.504,135.512,137.2368413427564
964,34.64,34.648,135.512,135.52,90.07930093186842
965,34.64,34.648,135.52,135.528,117.83954661600737
966,34.64,34.648,135.528,135.536,120.31533074042552
967,34.64,34.648,135.536,135.544,121.15919541155549
968,34.64,34.648,135.544,135.552,147.15273820035742
969,34.64,34.648,135.552,135.56,98.24125403674418
970,34.64,34.648,135.56,135.568,123.91718599691127
971,34.64,34.648,135.568,135.576,100.40383444075194
972,34.64,34.648,135.576,135.584,150.852265455721
973,34.64,34.648,135.584,135.592,103.39389276835745
974,34.64,34.648,135.592,135.6,153.98085193765587
975,34.64,34.648,135.6,135.608,131.92655038644358
976,34.64,34.648,135.608,135.616,158.43159028274715
977,34.64,34.648,135.616,135.624,65.38818870591655
978,34.64,34.648,135.624,135.632,160.89309424349497
979,34.64,34.648,135.632,135.64,162.14760558507794
980,34.64,34.648,135.64,135.648,164.1142244347048
981,34.64,34.648,135.648,135.656,164.95482307950368
982,34.64,34.648,135.656,135.664,163.96192967514878
983,34.64,34.648,135.664,135.672,162.91577148016378
984,34.64,34.648,135.672,135.68,161.53639554942467
985,34.64,34.648,135.68,135.688,160.4580587190017
986,34.64,34.648,135.688,135.696,159.86240274695868
987,34.64,34.648,135.696,135.704,158.127607616067
988,34.64,34.648,135.704,135.712,158.8127044087464
989,34.64,34.648,135.712,135.72,158.75223350628113
990,34.64,34.648,135.72,135.728,156.7784309498943
991,34.64,34.648,135.728,135.736,153.846452342073
992,34.64,34.648,135.736,135.744,150.13074646765926
993,34.64,34.648,135.744,135.752,149.8636376654381
994,34.64,34.648,135.752,135.76,150.04297189533412
995,34.64,34.648,135.76,135.768,151.02704923109684
996,34.64,34.648,135.768,135.776,154.76800732402126
997,34.64,34.648,135.776,135.784,157.41186044680694
998,34.64,34.648,135.784,135.792,164.93301643425508
999,34.64,34.648,135.792,135.8,179.6232684840577
1000,34.632,34.64,135.4,135.408,137.13493917870105
1001,34.632,34.64,135.408,135.416,135.81367809395994
1002,34.632,34.64,135.416,135.424,136.05653818095706
1003,34.632,34.64,135.424,135.432,136.9685891659565
1004,34.632,34.64,135.432,135.44,137.0297470257887
1005,34.632,34.64,135.44,135.448,137.54237454836192
1006,34.632,34.64,135.448,135.456,136.06703959608453
1007,34.632,34.64,135.456,135.464,138.7539312909897
1008,34.632,34.64,135.464,135.472,113.39987305454784
1009,34.632,34.64,135.472,135.48,38.59847261235956
1010,34.632,34.64,135.48,135.488,40.22689080509829
1011,34.632,34.64,135.488,135.496,90.02717194787411
1012,34.632,34.64,135.496,135.504,110.49490835964144
1013,34.632,34.64,135.504,135.512,45.12696855973422
1014,34.632,34.64,135.512,135.52,47.67068861719547
1015,34.632,34.64,135.52,135.528,68.4859962356089
1016,34.632,34.64,135.528,135.536,94.1718724568298
1017,34.632,34.64,135.536,135.544,119.54504940368317
1018,34.632,34.64,135.544,135.552,120.3575294734289
1019,34.632,34.64,135.552,135.56,146.4310770179494
1020,34.632,34.64,135.56,135.568,122.68013742290195
1021,34.632,34.64,135.568,135.576,124.01206564005928
1022,34.632,34.64,135.576,135.584,126.06142814458231
1023,34.632,34.64,135.584,135.592,58.934883812568955
1024,34.632,34.64,135.592,135.6,102.90023227804245
1025,34.632,34.64,135.6,135.608,154.85156795264805
1026,34.632,34.64,135.608,135.616,155.8523752170722
1027,34.632,34.64,135.616,135.624,62.507827517190805
1028,34.632,34.64,135.624,135.632,132.6400532600148
1029,34.632,34.64,135.632,135.64,159.4105761313928
1030,34.632,34.64,135.64,135.648,161.4042131151828
1031,34.632,34.64,135.648,135.656,162.32530570575824
1032,34.632,34.64,135.656,135.664,161.8513513315869
1033,34.632,34.64,135.664,135.672,160.6826187087176
1034,34.632,34.64,135.672,135.68,159.9960296922913
1035,34.632,34.64,135.68,135.688,160.1504073274251
1036,34.632,34.64,135.688,135.696,159.18814231163327
1037,34.632,34.64,135.696,135.704,158.7804680493703
1038,34.632,34.64,135.704,135.712,160.4063373675479
1039,34.632,34.64,135.712,135.72,159.5073269551948
1040,34.632,34.64,135.72,135.728,157.15392442089342
1041,34.632,34.64,135.728,135.736,154.39753713473084
1042,34.632,34.64,135.736,135.744,151.49836338232674
1043,34.632,34.64,135.744,135.752,150.76177657481298
1044,34.632,34.64,135.752,135.76,152.09498879987916
1045,34.632,34.64,135.76,135.768,153.96702797388463
1046,34.632,34.64,135.768,135.776,157.97069104707015
1047,34.632,34.64,135.776,135.784,159.4303592827215
1048,34.632,34.64,135.784,135.792,164.25616402004312
1049,34.632,34.64,135.792,135.8,182.9347625624057
1050,34.624,34.632,135.4,135.408,143.4504538955179
1051,34.624,34.632,135.408,135.416,140.89738527468543
1052,34.624,34.632,135.416,135.424,141.28711609898454
1053,34.624,34.632,135.424,135.432,37.72432953333879
1054,34.624,34.632,135.432,135.44,141.98207860549235
1055,34.624,34.632,135.44,135.448,143.2296874335427
1056,34.624,34.632,135.448,135.456,143.62811998999132
1057,34.624,34.632,135.456,135.464,143.90178566879933
1058,34.624,34.632,135.464,135.472,144.0632654226278
1059,34.624,34.632,135.472,135.48,89.6591001838058
1060,34.624,34.632,135.48,135.488,118.21809916705519
1061,34.624,34.632,135.488,135.496,63.408718088857796
1062,34.624,34.632,135.496,135.504,112.75112723145047
1063,34.624,34.632,135.504,135.512,47.1703459762694
1064,34.624,34.632,135.512,135.52,92.16415909738942
1065,34.624,34.632,135.52,135.528,118.44077471959461
1066,34.624,34.632,135.528,135.536,118.8463340632237
1067,34.624,34.632,135.536,135.544,94.7222088277165
1068,34.624,34.632,135.544,135.552,120.43093385119774
1069,34.624,34.632,135.552,135.56,96.3858408049997
1070,34.624,34.632,135.56,135.568,122.01069979432032
1071,34.624,34.632,135.568,135.576,124.10246381159004
